"","SampleSize","Method","Activity"
"3929",20,"Ratio",17.7962593811319
"3930",30,"Ratio",15.170316979317
"3931",3,"Ratio",14.840744400527
"3932",6,"Ratio",19.3422425474255
"3933",10,"Ratio",16.8377533577534
"3934",20,"Ratio",16.6551549733966
"3935",30,"Ratio",18.5675659340659
"3936",3,"Ratio",10.7592592592593
"3937",6,"Ratio",16.7691853315766
"3938",10,"Ratio",20.1747619047619
"3939",20,"Ratio",15.780993934381
"3940",30,"Ratio",17.342337776979
"3941",3,"Ratio",11.7948837209302
"3942",6,"Ratio",17.2037037037037
"3943",10,"Ratio",15.2905447240931
"3944",20,"Ratio",15.1179307475678
"3945",30,"Ratio",17.702790986791
"3946",3,"Ratio",17.5333333333333
"3947",6,"Ratio",15.2698412698413
"3948",10,"Ratio",13.3696153846154
"3949",20,"Ratio",15.2619104937208
"3950",30,"Ratio",17.7272064653099
"3951",3,"Ratio",12.9055555555556
"3952",6,"Ratio",17.6404761904762
"3953",10,"Ratio",16.0847619047619
"3954",20,"Ratio",15.3558774469258
"3955",30,"Ratio",16.2155283605284
"3956",3,"Ratio",19.5333333333333
"3957",6,"Ratio",25.4093319194061
"3958",10,"Ratio",15.8821774369226
"3959",20,"Ratio",17.8707165125909
"3960",30,"Ratio",17.4014648521283
"3961",3,"Ratio",25.2777777777778
"3962",6,"Ratio",16.8175
"3963",10,"Ratio",16.2523423677771
"3964",20,"Ratio",14.2313748196248
"3965",30,"Ratio",16.4303172275753
"3966",3,"Ratio",17.7333333333333
"3967",6,"Ratio",16.6285529715762
"3968",10,"Ratio",13.8460822510823
"3969",20,"Ratio",17.6685598141696
"3970",30,"Ratio",15.326342369947
"3971",3,"Ratio",12.047619047619
"3972",6,"Ratio",16.8750726601469
"3973",10,"Ratio",14.1394205794206
"3974",20,"Ratio",15.4761144669284
"3975",30,"Ratio",16.3589992964643
"3976",3,"Ratio",15.5080808080808
"3977",6,"Ratio",14.2118863049096
"3978",10,"Ratio",18.7903174603175
"3979",20,"Ratio",17.3403499278499
"3980",30,"Ratio",16.8141112677159
"3981",3,"Ratio",13.0240740740741
"3982",6,"Ratio",14.2087301587302
"3983",10,"Ratio",20.3772222222222
"3984",20,"Ratio",15.6901862026862
"3985",30,"Ratio",14.6276014208377
"3986",3,"Ratio",12.0583333333333
"3987",6,"Ratio",15.0531812818629
"3988",10,"Ratio",19.3793888888889
"3989",20,"Ratio",15.248998070405
"3990",30,"Ratio",16.1215923531741
"3991",3,"Ratio",19.4666666666667
"3992",6,"Ratio",16.3138888888889
"3993",10,"Ratio",13.5309989053093
"3994",20,"Ratio",17.2041880973433
"3995",30,"Ratio",15.6431826635442
"3996",3,"Ratio",14.7194060419867
"3997",6,"Ratio",14.9487179487179
"3998",10,"Ratio",14.3353996410094
"3999",20,"Ratio",17.2766017316017
"4000",30,"Ratio",14.7826744959108
"4001",3,"Ratio",19.2222222222222
"4002",6,"Ratio",17.682671957672
"4003",10,"Ratio",18.4933333333333
"4004",20,"Ratio",17.600352980353
"4005",30,"Ratio",16.6943326143418
"4006",3,"Ratio",16.3611111111111
"4007",6,"Ratio",13.8203703703704
"4008",10,"Ratio",15.3057142857143
"4009",20,"Ratio",17.5413131313131
"4010",30,"Ratio",16.9992253564834
"4011",3,"Ratio",14.722962962963
"4012",6,"Ratio",14.0997354497354
"4013",10,"Ratio",17.3472222222222
"4014",20,"Ratio",16.1980046545595
"4015",30,"Ratio",17.0759149883933
"4016",3,"Ratio",16.3644688644689
"4017",6,"Ratio",15.8240093240093
"4018",10,"Ratio",15.2810714285714
"4019",20,"Ratio",16.2824213958085
"4020",30,"Ratio",15.448934364729
"4021",3,"Ratio",16.5250517598344
"4022",6,"Ratio",16.7896367521368
"4023",10,"Ratio",16.612619047619
"4024",20,"Ratio",17.7203567696671
"4025",30,"Ratio",15.9226404843486
"4026",3,"Ratio",23.8666666666667
"4027",6,"Ratio",15.3214101144334
"4028",10,"Ratio",12.6974603174603
"4029",20,"Ratio",14.9701727290797
"4030",30,"Ratio",15.862134909893
"4031",3,"Ratio",19.0086206896552
"4032",6,"Ratio",14.7470224897054
"4033",10,"Ratio",17.0492063492064
"4034",20,"Ratio",15.392986826392
"4035",30,"Ratio",15.6583244684601
"4036",3,"Ratio",21.5
"4037",6,"Ratio",16.6701595131828
"4038",10,"Ratio",16.3510714285714
"4039",20,"Ratio",16.4576531930602
"4040",30,"Ratio",15.8657124778159
"4041",3,"Ratio",12.2857142857143
"4042",6,"Ratio",18.9418458781362
"4043",10,"Ratio",18.0647926952275
"4044",20,"Ratio",14.841122988123
"4045",30,"Ratio",16.6053422558354
"4046",3,"Ratio",24.6666666666667
"4047",6,"Ratio",14.4134920634921
"4048",10,"Ratio",14.6276345200693
"4049",20,"Ratio",16.6507954545455
"4050",30,"Ratio",15.9748520084567
"4051",3,"Ratio",29.6296296296296
"4052",6,"Ratio",14.1124348551178
"4053",10,"Ratio",17.9011507936508
"4054",20,"Ratio",16.24059807279
"4055",30,"Ratio",17.0939374864402
"4056",3,"Ratio",14.1
"4057",6,"Ratio",20.2162055335968
"4058",10,"Ratio",13.1980562448304
"4059",20,"Ratio",17.9555759457933
"4060",30,"Ratio",17.7830439781852
"4061",3,"Ratio",20.362962962963
"4062",6,"Ratio",15.4301587301587
"4063",10,"Ratio",23.8091338259442
"4064",20,"Ratio",18.1102216889391
"4065",30,"Ratio",17.6198134798735
"4066",3,"Ratio",14.9047619047619
"4067",6,"Ratio",16.1118386243386
"4068",10,"Ratio",16.7313840040278
"4069",20,"Ratio",15.8351988289488
"4070",30,"Ratio",15.7839850431714
"4071",3,"Ratio",16.6269841269841
"4072",6,"Ratio",21.2661111111111
"4073",10,"Ratio",18.9391111111111
"4074",20,"Ratio",20.4226496836497
"4075",30,"Ratio",16.4884215872614
"4076",3,"Ratio",11.8968253968254
"4077",6,"Ratio",11.6726851851852
"4078",10,"Ratio",17.7121042725391
"4079",20,"Ratio",17.7066214747312
"4080",30,"Ratio",17.6605825178406
"4081",3,"Ratio",16.7666666666667
"4082",6,"Ratio",17.4293103448276
"4083",10,"Ratio",14.2674884792627
"4084",20,"Ratio",16.146207931168
"4085",30,"Ratio",17.3170429656476
"4086",3,"Ratio",11.8507549361208
"4087",6,"Ratio",15.0203359858532
"4088",10,"Ratio",15.8720707070707
"4089",20,"Ratio",16.5008076848626
"4090",30,"Ratio",17.9178005414052
"4091",3,"Ratio",13.8404392764858
"4092",6,"Ratio",19.2666666666667
"4093",10,"Ratio",15.6577417027417
"4094",20,"Ratio",17.0654503445493
"4095",30,"Ratio",15.5861502969449
"4096",3,"Ratio",17.8296296296296
"4097",6,"Ratio",19.6449735449735
"4098",10,"Ratio",16.2790356744705
"4099",20,"Ratio",17.0175413340636
"4100",30,"Ratio",13.753955964612
"4101",3,"Ratio",13.8653439153439
"4102",6,"Ratio",13.2407142857143
"4103",10,"Ratio",16.3590476190476
"4104",20,"Ratio",17.249119047619
"4105",30,"Ratio",17.2898328181275
"4106",3,"Ratio",14.9047619047619
"4107",6,"Ratio",21.1388888888889
"4108",10,"Ratio",14.088740608051
"4109",20,"Ratio",15.7412676415725
"4110",30,"Ratio",15.6661091354219
"4111",3,"Ratio",12.3920634920635
"4112",6,"Ratio",14.4684523809524
"4113",10,"Ratio",13.9548182283666
"4114",20,"Ratio",13.8206185002737
"4115",30,"Ratio",18.4788575214622
"4116",3,"Ratio",17.2083333333333
"4117",6,"Ratio",16.4796296296296
"4118",10,"Ratio",18.5007575757576
"4119",20,"Ratio",19.1377377827999
"4120",30,"Ratio",17.2328879268879
"4121",3,"Ratio",14.2365079365079
"4122",6,"Ratio",14.8334462511292
"4123",10,"Ratio",17.3257692307692
"4124",20,"Ratio",14.4885606170315
"4125",30,"Ratio",17.0996892892054
"4126",3,"Ratio",14.6901311249137
"4127",6,"Ratio",16.8417748917749
"4128",10,"Ratio",18.2590909090909
"4129",20,"Ratio",17.5577127168697
"4130",30,"Ratio",18.5642082887244
"4131",3,"Ratio",16.2571059431525
"4132",6,"Ratio",13.05
"4133",10,"Ratio",15.9938647342995
"4134",20,"Ratio",13.4015583157153
"4135",30,"Ratio",15.5751219256746
"4136",3,"Ratio",17.2222222222222
"4137",6,"Ratio",14.8793368467282
"4138",10,"Ratio",16.048
"4139",20,"Ratio",18.6839446793517
"4140",30,"Ratio",14.9199558860605
"4141",3,"Ratio",12.1666666666667
"4142",6,"Ratio",19.7865079365079
"4143",10,"Ratio",20.8801739130435
"4144",20,"Ratio",17.0795562770563
"4145",30,"Ratio",16.2710087038485
"4146",3,"Ratio",15.1666666666667
"4147",6,"Ratio",15.9757264957265
"4148",10,"Ratio",17.5780555555556
"4149",20,"Ratio",14.703205089804
"4150",30,"Ratio",14.5245286283684
"4151",3,"Ratio",17.4
"4152",6,"Ratio",17.8892857142857
"4153",10,"Ratio",15.8757032115172
"4154",20,"Ratio",17.1316222328396
"4155",30,"Ratio",17.0931216931217
"4156",3,"Ratio",15.0549396403055
"4157",6,"Ratio",15.3648874749617
"4158",10,"Ratio",16.0224884792627
"4159",20,"Ratio",16.3685930735931
"4160",30,"Ratio",16.5589153921057
"4161",3,"Ratio",15.275
"4162",6,"Ratio",14.7222222222222
"4163",10,"Ratio",14.1114835164835
"4164",20,"Ratio",15.6112570891641
"4165",30,"Ratio",15.2330584045584
"4166",3,"Ratio",18.0851851851852
"4167",6,"Ratio",18.6666666666667
"4168",10,"Ratio",22.6763333333333
"4169",20,"Ratio",14.3166735105297
"4170",30,"Ratio",15.7707857093223
"4171",3,"Ratio",15.7222222222222
"4172",6,"Ratio",15.2671296296296
"4173",10,"Ratio",17.0198412698413
"4174",20,"Ratio",17.5040672877847
"4175",30,"Ratio",16.8016537992584
"4176",3,"Ratio",15.2666666666667
"4177",6,"Ratio",21.8268253968254
"4178",10,"Ratio",14.827380952381
"4179",20,"Ratio",15.3617735300875
"4180",30,"Ratio",14.2587769723816
"4181",3,"Ratio",17.55
"4182",6,"Ratio",14.1957926332926
"4183",10,"Ratio",15.8716519294659
"4184",20,"Ratio",15.1543910181959
"4185",30,"Ratio",16.2737222823052
"4186",3,"Ratio",17.9047619047619
"4187",6,"Ratio",19.9547425474255
"4188",10,"Ratio",18.6933333333333
"4189",20,"Ratio",16.6745637898687
"4190",30,"Ratio",15.2098324112986
"4191",3,"Ratio",16.6111111111111
"4192",6,"Ratio",20.5388888888889
"4193",10,"Ratio",16.6074358974359
"4194",20,"Ratio",16.8735248288297
"4195",30,"Ratio",16.4733490990854
"4196",3,"Ratio",10.8698412698413
"4197",6,"Ratio",16.9658536585366
"4198",10,"Ratio",17.2535598141696
"4199",20,"Ratio",16.0468007515948
"4200",30,"Ratio",15.5862618159981
"4201",3,"Ratio",13.362962962963
"4202",6,"Ratio",15.4771640826873
"4203",10,"Ratio",14.3399891774892
"4204",20,"Ratio",16.999215875121
"4205",30,"Ratio",16.9291389295004
"4206",3,"Ratio",13.5518518518519
"4207",6,"Ratio",15.5716991341991
"4208",10,"Ratio",15.8935714285714
"4209",20,"Ratio",16.0445994223168
"4210",30,"Ratio",16.8968795541376
"4211",3,"Ratio",14.5613275613276
"4212",6,"Ratio",16.9015325670498
"4213",10,"Ratio",18.8623168498168
"4214",20,"Ratio",15.3837404455327
"4215",30,"Ratio",16.0178258778259
"4216",3,"Ratio",18.3333333333333
"4217",6,"Ratio",16.8359126984127
"4218",10,"Ratio",17.1946464646465
"4219",20,"Ratio",13.4892994505495
"4220",30,"Ratio",15.9260998568457
"4221",3,"Ratio",16.5050505050505
"4222",6,"Ratio",16.0583333333333
"4223",10,"Ratio",16.242673992674
"4224",20,"Ratio",16.9208740745661
"4225",30,"Ratio",15.6109748957864
"4226",3,"Ratio",13.275
"4227",6,"Ratio",13.4277777777778
"4228",10,"Ratio",13.7838023494121
"4229",20,"Ratio",16.6805593160816
"4230",30,"Ratio",18.2146974584555
"4231",3,"Ratio",12.5111111111111
"4232",6,"Ratio",13.4057347670251
"4233",10,"Ratio",15.6579560850804
"4234",20,"Ratio",18.9932323232323
"4235",30,"Ratio",17.2001587379168
"4236",3,"Ratio",20.9166666666667
"4237",6,"Ratio",18.0793103448276
"4238",10,"Ratio",16.1946464646465
"4239",20,"Ratio",14.8539015151515
"4240",30,"Ratio",15.9951858381789
"4241",3,"Ratio",18.8191919191919
"4242",6,"Ratio",14.0289682539683
"4243",10,"Ratio",14.5041666666667
"4244",20,"Ratio",17.5552647555696
"4245",30,"Ratio",15.4033643589461
"4246",3,"Ratio",21.9761517615176
"4247",6,"Ratio",13.8708333333333
"4248",10,"Ratio",13.6944155844156
"4249",20,"Ratio",19.1146246748421
"4250",30,"Ratio",15.8704571035606
"4251",3,"Ratio",15.0972222222222
"4252",6,"Ratio",13.1696640826873
"4253",10,"Ratio",17.3603607503608
"4254",20,"Ratio",13.3770525437095
"4255",30,"Ratio",14.2332689704783
"4256",3,"Ratio",16.5
"4257",6,"Ratio",16.2333139759969
"4258",10,"Ratio",16.1595238095238
"4259",20,"Ratio",16.8021866543418
"4260",30,"Ratio",18.0659263884264
"4261",3,"Ratio",15.3636363636364
"4262",6,"Ratio",17.0986531986532
"4263",10,"Ratio",16.4631934731935
"4264",20,"Ratio",13.2135809962984
"4265",30,"Ratio",19.1370477351512
"4266",3,"Ratio",18.0666666666667
"4267",6,"Ratio",18.4444618599791
"4268",10,"Ratio",18.2384010840108
"4269",20,"Ratio",16.4120272304324
"4270",30,"Ratio",14.7931190613272
"4271",3,"Ratio",14.1
"4272",6,"Ratio",17.369623655914
"4273",10,"Ratio",14.1936507936508
"4274",20,"Ratio",17.1296567655113
"4275",30,"Ratio",16.6890538125321
"4276",3,"Ratio",14.1130952380952
"4277",6,"Ratio",18.9309523809524
"4278",10,"Ratio",16.0496464646465
"4279",20,"Ratio",15.7394774798845
"4280",30,"Ratio",17.7671308456674
"4281",3,"Ratio",29.6527777777778
"4282",6,"Ratio",14.7049145299145
"4283",10,"Ratio",15.1636301629405
"4284",20,"Ratio",17.2865148024019
"4285",30,"Ratio",14.4448411859144
"4286",3,"Ratio",13.5166666666667
"4287",6,"Ratio",16.762215007215
"4288",10,"Ratio",15.4291887709991
"4289",20,"Ratio",15.1861265063439
"4290",30,"Ratio",15.7942179816962
"4291",3,"Ratio",12.6777777777778
"4292",6,"Ratio",17.1916666666667
"4293",10,"Ratio",12.7718936877076
"4294",20,"Ratio",14.9428534840455
"4295",30,"Ratio",16.6115565961395
"4296",3,"Ratio",17.2185185185185
"4297",6,"Ratio",16.5086492010405
"4298",10,"Ratio",16.7843179301319
"4299",20,"Ratio",16.3318801621597
"4300",30,"Ratio",15.7370573565247
"4301",3,"Ratio",15.9861111111111
"4302",6,"Ratio",13.7949494949495
"4303",10,"Ratio",17.3125
"4304",20,"Ratio",17.9314713865155
"4305",30,"Ratio",16.9469604101004
"4306",3,"Ratio",12.5277777777778
"4307",6,"Ratio",16.2055555555556
"4308",10,"Ratio",16.9017925561029
"4309",20,"Ratio",15.5582352325094
"4310",30,"Ratio",18.3342920927704
"4311",3,"Ratio",11.2906204906205
"4312",6,"Ratio",13.7319444444444
"4313",10,"Ratio",18.3446153846154
"4314",20,"Ratio",17.9045511023306
"4315",30,"Ratio",17.3267157052523
"4316",3,"Ratio",18.7333333333333
"4317",6,"Ratio",19.0299861973775
"4318",10,"Ratio",20.5744116037219
"4319",20,"Ratio",16.8126367726989
"4320",30,"Ratio",18.412863969504
"4321",3,"Ratio",14.3693121693122
"4322",6,"Ratio",14.7449735449735
"4323",10,"Ratio",15.9522993672994
"4324",20,"Ratio",14.8757119462542
"4325",30,"Ratio",16.3002974802975
"4326",3,"Ratio",18.875
"4327",6,"Ratio",14.0331423435569
"4328",10,"Ratio",14.2236111111111
"4329",20,"Ratio",16.1209028600598
"4330",30,"Ratio",15.3763051026166
"4331",3,"Ratio",17.7896825396825
"4332",6,"Ratio",18.8296296296296
"4333",10,"Ratio",17.5919047619048
"4334",20,"Ratio",15.625144907439
"4335",30,"Ratio",16.0146204944969
"4336",3,"Ratio",15.7676767676768
"4337",6,"Ratio",20.0925324675325
"4338",10,"Ratio",17.3742254846603
"4339",20,"Ratio",15.8409783272283
"4340",30,"Ratio",16.5250636966454
"4341",3,"Ratio",18.7670250896057
"4342",6,"Ratio",13.2619945300178
"4343",10,"Ratio",14.4528455284553
"4344",20,"Ratio",15.3031698080243
"4345",30,"Ratio",16.7196115736116
"4346",3,"Ratio",20.5783475783476
"4347",6,"Ratio",15.4459948320413
"4348",10,"Ratio",17.1355155279503
"4349",20,"Ratio",16.9631826649549
"4350",30,"Ratio",16.766170135685
"4351",3,"Ratio",12.2670250896057
"4352",6,"Ratio",17.5143939393939
"4353",10,"Ratio",14.7117307692308
"4354",20,"Ratio",14.7097817460317
"4355",30,"Ratio",15.7788365602347
"4356",3,"Ratio",11.3124796350603
"4357",6,"Ratio",15.2708862821766
"4358",10,"Ratio",15.6875649350649
"4359",20,"Ratio",15.7240961337513
"4360",30,"Ratio",15.4401412849528
"4361",3,"Ratio",17
"4362",6,"Ratio",13.2585125448029
"4363",10,"Ratio",15.8165869565217
"4364",20,"Ratio",17.4421407335078
"4365",30,"Ratio",15.012721623216
"4366",3,"Ratio",13.6746031746032
"4367",6,"Ratio",17.5157004830918
"4368",10,"Ratio",16.9106074332172
"4369",20,"Ratio",15.5717164705213
"4370",30,"Ratio",15.9681714844295
"4371",3,"Ratio",18.6636363636364
"4372",6,"Ratio",17.1513888888889
"4373",10,"Ratio",16.6739321789322
"4374",20,"Ratio",15.4001666389166
"4375",30,"Ratio",18.9817373218786
"4376",3,"Ratio",16.3
"4377",6,"Ratio",15.2236735486735
"4378",10,"Ratio",16.9046240820923
"4379",20,"Ratio",17.2785551948052
"4380",30,"Ratio",14.5854006466075
"4381",3,"Ratio",13.8666666666667
"4382",6,"Ratio",16.0449938949939
"4383",10,"Ratio",13.5477777777778
"4384",20,"Ratio",14.35487323589
"4385",30,"Ratio",16.6556314151463
"4386",3,"Ratio",15.5111111111111
"4387",6,"Ratio",15.5678571428571
"4388",10,"Ratio",16.657953055337
"4389",20,"Ratio",14.7212841454411
"4390",30,"Ratio",17.1177380952381
"4391",3,"Ratio",14.9689381499726
"4392",6,"Ratio",18.888148728666
"4393",10,"Ratio",15.4067438905181
"4394",20,"Ratio",15.7930303030303
"4395",30,"Ratio",16.6278459632075
"4396",3,"Ratio",17.0736613400617
"4397",6,"Ratio",15.439245014245
"4398",10,"Ratio",21.3065512265512
"4399",20,"Ratio",18.8615431034483
"4400",30,"Ratio",16.1733180090639
"4401",3,"Ratio",14.9182170542636
"4402",6,"Ratio",15.6259259259259
"4403",10,"Ratio",18.0989538239538
"4404",20,"Ratio",15.738543897338
"4405",30,"Ratio",15.3322814222814
"4406",3,"Ratio",17.4166666666667
"4407",6,"Ratio",19.8253968253968
"4408",10,"Ratio",15.2893772893773
"4409",20,"Ratio",15.5642975486573
"4410",30,"Ratio",17.2749824026007
"4411",3,"Ratio",12.2348837209302
"4412",6,"Ratio",17.6523624953858
"4413",10,"Ratio",20.4788383838384
"4414",20,"Ratio",17.0064784939385
"4415",30,"Ratio",15.3148112520693
"4416",3,"Ratio",15.2777777777778
"4417",6,"Ratio",22.8076923076923
"4418",10,"Ratio",15.0342857142857
"4419",20,"Ratio",17.2843412814784
"4420",30,"Ratio",15.2948339119374
"4421",3,"Ratio",18.5176767676768
"4422",6,"Ratio",14.7783002438175
"4423",10,"Ratio",16.8140004698144
"4424",20,"Ratio",15.1350629447181
"4425",30,"Ratio",16.5518633958634
"4426",3,"Ratio",21.1010101010101
"4427",6,"Ratio",16.3611111111111
"4428",10,"Ratio",19.8209449142589
"4429",20,"Ratio",15.5280696803197
"4430",30,"Ratio",17.4849182299182
"4431",3,"Ratio",26.0888888888889
"4432",6,"Ratio",16.2786531986532
"4433",10,"Ratio",15.4533217189315
"4434",20,"Ratio",17.0389063438664
"4435",30,"Ratio",17.2857033388068
"4436",3,"Ratio",15.530303030303
"4437",6,"Ratio",14.2490740740741
"4438",10,"Ratio",14.0834563881654
"4439",20,"Ratio",15.2638380347251
"4440",30,"Ratio",15.3305052036087
"4441",3,"Ratio",12.6758056758057
"4442",6,"Ratio",17.3234495389668
"4443",10,"Ratio",17.4879220779221
"4444",20,"Ratio",15.2068254362125
"4445",30,"Ratio",15.5248808684855
"4446",3,"Ratio",13.2
"4447",6,"Ratio",18.1482401656315
"4448",10,"Ratio",15.6760086108926
"4449",20,"Ratio",17.5854226244649
"4450",30,"Ratio",16.62048003848
"4451",3,"Ratio",15.5777777777778
"4452",6,"Ratio",16.247619047619
"4453",10,"Ratio",16.1336771441119
"4454",20,"Ratio",16.3818803418803
"4455",30,"Ratio",18.1730491012125
"4456",3,"Ratio",18.7333333333333
"4457",6,"Ratio",12.7744937857841
"4458",10,"Ratio",15.556365023865
"4459",20,"Ratio",16.8572083134257
"4460",30,"Ratio",16.5311197583778
"4461",3,"Ratio",20.0666666666667
"4462",6,"Ratio",14.8134270747174
"4463",10,"Ratio",16.2137984496124
"4464",20,"Ratio",15.4560891169762
"4465",30,"Ratio",15.0730557276765
"4466",3,"Ratio",17.7301587301587
"4467",6,"Ratio",16.1070105820106
"4468",10,"Ratio",14.7836111111111
"4469",20,"Ratio",17.6880623746173
"4470",30,"Ratio",15.9473396555478
"4471",3,"Ratio",12.4861952861953
"4472",6,"Ratio",23.0722222222222
"4473",10,"Ratio",16.2090476190476
"4474",20,"Ratio",15.1008980818033
"4475",30,"Ratio",17.7881351981352
"4476",3,"Ratio",15.3797619047619
"4477",6,"Ratio",14.9041666666667
"4478",10,"Ratio",18.4922222222222
"4479",20,"Ratio",18.9340465090465
"4480",30,"Ratio",15.5721434121434
"4481",3,"Ratio",11.6936507936508
"4482",6,"Ratio",18.1309523809524
"4483",10,"Ratio",20.7893178086282
"4484",20,"Ratio",14.84064289653
"4485",30,"Ratio",15.647944000444
"4486",3,"Ratio",24.6851851851852
"4487",6,"Ratio",13.3925925925926
"4488",10,"Ratio",13.1158723176465
"4489",20,"Ratio",16.6983476375046
"4490",30,"Ratio",16.3884088269454
"4491",3,"Ratio",14.9814814814815
"4492",6,"Ratio",18.4496031746032
"4493",10,"Ratio",15.3466439780677
"4494",20,"Ratio",15.3313621294044
"4495",30,"Ratio",16.8891354016354
"4496",3,"Ratio",18.8888888888889
"4497",6,"Ratio",15.1425925925926
"4498",10,"Ratio",17.0177619047619
"4499",20,"Ratio",17.1130946555547
"4500",30,"Ratio",16.2895915232328
"4501",3,"Ratio",20.4222222222222
"4502",6,"Ratio",16.3084471514704
"4503",10,"Ratio",15.0431115985464
"4504",20,"Ratio",16.7901952283196
"4505",30,"Ratio",15.3214891691961
"4506",3,"Ratio",15.7232323232323
"4507",6,"Ratio",16.9148322303495
"4508",10,"Ratio",17.3464285714286
"4509",20,"Ratio",14.8250538982091
"4510",30,"Ratio",13.8474491470904
"4511",3,"Ratio",14.2561872909699
"4512",6,"Ratio",13.4341085271318
"4513",10,"Ratio",17.0442063492063
"4514",20,"Ratio",15.2573589949211
"4515",30,"Ratio",17.0770297566029
"4516",3,"Ratio",19.978835978836
"4517",6,"Ratio",14.5875
"4518",10,"Ratio",15.7864965034965
"4519",20,"Ratio",16.2687932900433
"4520",30,"Ratio",18.4148950160363
"4521",3,"Ratio",14.3470085470085
"4522",6,"Ratio",15.868253968254
"4523",10,"Ratio",15.5667857142857
"4524",20,"Ratio",17.0303511705686
"4525",30,"Ratio",15.8908389979802
"4526",3,"Ratio",11.6348837209302
"4527",6,"Ratio",13.4301587301587
"4528",10,"Ratio",15.2687301587302
"4529",20,"Ratio",17.7546307798482
"4530",30,"Ratio",16.092721110994
"4531",3,"Ratio",15.589898989899
"4532",6,"Ratio",13.612037037037
"4533",10,"Ratio",17.9694909688013
"4534",20,"Ratio",15.6549919931017
"4535",30,"Ratio",18.0382733676727
"4536",3,"Ratio",19.5833333333333
"4537",6,"Ratio",19.2037037037037
"4538",10,"Ratio",16.2952788757137
